Web ID,Reported Date,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Route,Supra Route
42460.0,2016-03-14,,8.0,8,5.0,Other,Other
42655.0,2016-03-12,1.0,,1,,Alboran route,Western Mediterranean
42439.0,2016-03-10,5.0,2.0,7,9.0,Eastern Mediterranean 1,Eastern Mediterranean
42403.0,2016-03-06,25.0,,25,15.0,Other,Other
43035.0,2016-03-04,,20.0,20,,Alboran route,Western Mediterranean
43028.0,2016-03-02,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean
42947.0,2016-02-23,5.0,,5,403.0,Other,Other
42866.0,2016-02-19,2.0,,2,,Central Mediterranean 3,Central Mediterranean
42414.0,2016-02-17,1.0,,1,2.0,Other,Other
42499.0,2016-02-16,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean
42483.0,2016-02-08,27.0,9.0,36,4.0,Eastern Mediterranean 1,Eastern Mediterranean
42635.0,2016-02-05,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean
42417.0,2016-02-02,9.0,,9,13.0,Eastern Mediterranean 2,Eastern Mediterranean
42425.0,2016-01-31,3.0,,3,12.0,Eastern Mediterranean 2,Eastern Mediterranean
42958.0,2016-01-30,6.0,64.0,70,50.0,Central Mediterranean 2,Central Mediterranean
42402.0,2016-01-30,39.0,,39,75.0,Eastern Mediterranean 1,Eastern Mediterranean
43027.0,2016-01-28,26.0,15.0,41,9.0,Eastern Mediterranean 2,Eastern Mediterranean
42434.0,2016-01-27,7.0,,7,2.0,Eastern Mediterranean 3,Eastern Mediterranean
42405.0,2016-01-26,5.0,16.0,21,1.0,Eastern Mediterranean 2,Eastern Mediterranean
42907.0,2016-01-26,1.0,,1,,Eastern Mediterranean 2,Eastern Mediterranean
42957.0,2016-01-25,1.0,,1,700.0,Central Mediterranean 3,Central Mediterranean
42956.0,2016-01-25,1.0,,1,,Other,Other
42906.0,2016-01-25,2.0,,2,,Eastern Mediterranean 2,Eastern Mediterranean
42905.0,2016-01-24,2.0,,2,,Eastern Mediterranean 2,Eastern Mediterranean
42904.0,2016-01-24,1.0,,1,,Other,Other
42903.0,2016-01-24,1.0,,1,,Other,Other
42902.0,2016-01-23,1.0,,1,,Eastern Mediterranean 2,Eastern Mediterranean
42901.0,2016-01-21,35.0,9.0,44,26.0,Eastern Mediterranean 3,Eastern Mediterranean
42473.0,2016-01-21,13.0,11.0,24,25.0,Eastern Mediterranean 1,Eastern Mediterranean
42900.0,2016-01-21,8.0,,8,41.0,Other,Other
42409.0,2016-01-20,2.0,,2,46.0,Eastern Mediterranean 1,Eastern Mediterranean
42899.0,2016-01-18,1.0,,1,,Other,Other
42955.0,2016-01-18,1.0,8.0,9,,Central Mediterranean 2,Central Mediterranean
42898.0,2016-01-16,1.0,,1,,Eastern Mediterranean 2,Eastern Mediterranean
42897.0,2016-01-16,6.0,,6,1.0,Eastern Mediterranean 2,Eastern Mediterranean
42523.0,2016-01-15,3.0,,3,20.0,Other,Other
42435.0,2016-01-15,1.0,,1,63.0,Other,Other
42524.0,2016-01-15,4.0,,4,9.0,Other,Other
42946.0,2016-01-14,3.0,3.0,6,13.0,Other,Other
42945.0,2016-01-14,6.0,,6,,Eastern Mediterranean 2,Eastern Mediterranean
42865.0,2016-01-11,1.0,8.0,9,34.0,Egypt Greece Italy route,Egypt Grece Italy route
42456.0,2016-01-11,3.0,,3,13.0,Other,Other
42896.0,2016-01-08,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean
42459.0,2016-01-08,1.0,,1,,Alboran route,Western Mediterranean
42848.0,2016-01-05,36.0,,36,8.0,Eastern Mediterranean 1,Eastern Mediterranean
42895.0,2016-01-05,1.0,,1,,Other,Other
42894.0,2016-01-05,1.0,,1,,Other,Other
42892.0,2016-01-04,1.0,,1,,Other,Other
42891.0,2016-01-04,1.0,,1,,Eastern Mediterranean 2,Eastern Mediterranean
42430.0,2016-01-04,3.0,,3,,Algeria route,Western Mediterranean
42893.0,2016-01-04,1.0,,1,,Other,Other
42452.0,2016-01-02,1.0,,1,39.0,Other,Other
42890.0,2016-01-02,4.0,,4,,Other,Other
42427.0,2016-01-02,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean
40531.0,2015-12-30,7.0,,7,,Other,Other
40530.0,2015-12-30,2.0,,2,,Eastern Mediterranean 2,Eastern Mediterranean
40529.0,2015-12-28,4.0,,4,,Other,Other
40528.0,2015-12-27,1.0,,1,,Other,Other
40526.0,2015-12-25,1.0,,1,,Eastern Mediterranean 2,Eastern Mediterranean
41003.0,2015-12-25,2.0,,2,185.0,Strait + goulf of Cadix route,Western Mediterranean
40527.0,2015-12-25,1.0,,1,,Eastern Mediterranean 2,Eastern Mediterranean
40525.0,2015-12-24,2.0,,2,,Eastern Mediterranean 2,Eastern Mediterranean
40523.0,2015-12-24,20.0,,20,21.0,Eastern Mediterranean 1,Eastern Mediterranean
41002.0,2015-12-23,1.0,,1,,Other,Other
40522.0,2015-12-23,1.0,,1,509.0,Central Mediterranean 3,Central Mediterranean
40520.0,2015-12-22,11.0,,11,7.0,Eastern Mediterranean 1,Eastern Mediterranean
40519.0,2015-12-22,2.0,,2,69.0,Other,Other
40521.0,2015-12-22,13.0,1.0,14,15.0,Other,Other
40518.0,2015-12-21,1.0,,1,,Other,Other
40517.0,2015-12-20,1.0,,1,,Other,Other
40516.0,2015-12-19,1.0,,1,61.0,Cesme to Chios route,Eastern Mediterranean
40514.0,2015-12-19,2.0,,2,,Other,Other
40512.0,2015-12-18,4.0,,4,,Eastern Mediterranean 3,Eastern Mediterranean
40511.0,2015-12-18,18.0,,18,14.0,Eastern Mediterranean 3,Eastern Mediterranean
40513.0,2015-12-18,4.0,,4,4.0,Eastern Mediterranean 3,Eastern Mediterranean
40510.0,2015-12-16,5.0,,5,92.0,Eastern Mediterranean 1,Eastern Mediterranean
40508.0,2015-12-16,1.0,,1,,Eastern Mediterranean 3,Eastern Mediterranean
40507.0,2015-12-16,4.0,,4,58.0,Eastern Mediterranean 3,Eastern Mediterranean
40506.0,2015-12-16,2.0,,2,200.0,Cesme to Chios route,Eastern Mediterranean
40505.0,2015-12-15,2.0,3.0,5,18.0,Eastern Mediterranean 3,Eastern Mediterranean
40504.0,2015-12-14,1.0,,1,,Other,Other
40503.0,2015-12-14,3.0,3.0,6,12.0,Kas to Kastellorizo,Eastern Mediterranean
40502.0,2015-12-14,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean
40501.0,2015-12-12,1.0,,1,,Kas to Kastellorizo,Eastern Mediterranean
40499.0,2015-12-10,4.0,,4,,Other,Other
40500.0,2015-12-10,4.0,9.0,13,7.0,Other,Other
40498.0,2015-12-09,12.0,13.0,25,26.0,Eastern Mediterranean 2,Eastern Mediterranean
40497.0,2015-12-09,1.0,,1,18.0,Other,Other
40561.0,2015-12-09,1.0,,1,,Other,Other
40560.0,2015-12-08,6.0,,6,8.0,Other,Other
40496.0,2015-12-03,3.0,2.0,5,,Other,Other
40492.0,2015-12-01,3.0,30.0,33,,Cesme to Chios route,Eastern Mediterranean
40491.0,2015-12-01,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean
40489.0,2015-11-28,5.0,,5,,Eastern Mediterranean 1,Eastern Mediterranean
40488.0,2015-11-27,4.0,,4,,Other,Other
40486.0,2015-11-25,1.0,,1,,Eastern Mediterranean 2,Eastern Mediterranean
40481.0,2015-11-20,1.0,,1,,Alboran route,Western Mediterranean
40480.0,2015-11-18,8.0,7.0,15,,Other,Other
40476.0,2015-11-17,8.0,,8,,Eastern Mediterranean 1,Eastern Mediterranean
40568.0,2015-11-17,9.0,2.0,11,,Eastern Mediterranean 3,Eastern Mediterranean
40473.0,2015-11-13,1.0,,1,,Other,Other
40998.0,2015-11-11,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean
40472.0,2015-11-11,4.0,2.0,6,,Other,Other
40470.0,2015-11-10,1.0,,1,,Other,Other
40471.0,2015-11-10,14.0,1.0,15,,Other,Other
40552.0,2015-11-05,1.0,,1,,Eastern Mediterranean 2,Eastern Mediterranean
40467.0,2015-11-05,1.0,1.0,2,,Other,Other
40550.0,2015-11-03,10.0,,10,,Eastern Mediterranean 1,Eastern Mediterranean
40549.0,2015-11-03,1.0,,1,,Other,Other
40462.0,2015-11-01,1.0,,1,,Other,Other
40466.0,2015-11-01,4.0,6.0,10,,Other,Other
40465.0,2015-11-01,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean
40464.0,2015-11-01,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean
40463.0,2015-11-01,11.0,,11,,Eastern Mediterranean 2,Eastern Mediterranean
40461.0,2015-10-31,4.0,,4,,Strait + goulf of Cadix route,Western Mediterranean
40307.0,2015-10-31,4.0,,4,,Eastern Mediterranean 1,Eastern Mediterranean
40868.0,2015-10-30,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean
40460.0,2015-10-30,1.0,,1,,Eastern Mediterranean 2,Eastern Mediterranean
40455.0,2015-10-29,0.0,2.0,2,,Eastern Mediterranean 2,Eastern Mediterranean
40454.0,2015-10-29,4.0,,4,,Eastern Mediterranean 1,Eastern Mediterranean
40457.0,2015-10-29,7.0,32.0,39,15.0,Alboran route,Western Mediterranean
40456.0,2015-10-29,3.0,4.0,7,,Marmaris to Rhodes route,Eastern Mediterranean
40448.0,2015-10-28,3.0,,3,,Central Mediterranean 3,Central Mediterranean
40712.0,2015-10-28,1.0,,1,,Eastern Mediterranean 2,Eastern Mediterranean
45862.0,2015-10-28,3.0,1.0,4,,Eastern Mediterranean 2,Eastern Mediterranean
45861.0,2015-10-28,2.0,,2,,Eastern Mediterranean 1,Eastern Mediterranean
40453.0,2015-10-28,13.0,,13,,Eastern Mediterranean 1,Eastern Mediterranean
40452.0,2015-10-28,43.0,,43,,Eastern Mediterranean 1,Eastern Mediterranean
40548.0,2015-10-28,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean
40451.0,2015-10-28,19.0,,19,0.0,Eastern Mediterranean 3,Eastern Mediterranean
40994.0,2015-10-28,1.0,,1,,Eastern Mediterranean 2,Eastern Mediterranean
40449.0,2015-10-28,3.0,,3,,Eastern Mediterranean 2,Eastern Mediterranean
40446.0,2015-10-27,1.0,1.0,2,,Other,Other
40445.0,2015-10-26,1.0,,1,,Cesme to Chios route,Eastern Mediterranean
40444.0,2015-10-26,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean
40443.0,2015-10-26,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean
40442.0,2015-10-25,3.0,7.0,10,,Eastern Mediterranean 1,Eastern Mediterranean
40441.0,2015-10-25,43.0,,43,,Other,Other
40439.0,2015-10-22,6.0,,6,,Other,Other
40438.0,2015-10-22,12.0,11.0,23,,Eastern Mediterranean 1,Eastern Mediterranean
40437.0,2015-10-22,2.0,1.0,3,,Eastern Mediterranean 1,Eastern Mediterranean
40436.0,2015-10-22,4.0,1.0,5,,Eastern Mediterranean 1,Eastern Mediterranean
40433.0,2015-10-21,,13.0,13,,Eastern Mediterranean 1,Eastern Mediterranean
40993.0,2015-10-20,8.0,,8,,Egypt Greece Italy route,Egypt Grece Italy route
40432.0,2015-10-19,4.0,1.0,5,,Central Mediterranean 3,Central Mediterranean
40431.0,2015-10-19,1.0,1.0,2,,Strait + goulf of Cadix route,Western Mediterranean
40992.0,2015-10-18,1.0,,1,,Other,Other
40429.0,2015-10-17,4.0,3.0,7,,Eastern Mediterranean 2,Eastern Mediterranean
40428.0,2015-10-16,13.0,,13,,Eastern Mediterranean 1,Eastern Mediterranean
40427.0,2015-10-15,7.0,1.0,8,,Eastern Mediterranean 1,Eastern Mediterranean
40426.0,2015-10-14,7.0,2.0,9,,Eastern Mediterranean 2,Eastern Mediterranean
40425.0,2015-10-14,3.0,,3,,Eastern Mediterranean 1,Eastern Mediterranean
40423.0,2015-10-13,1.0,1.0,2,,Alboran route,Western Mediterranean
40421.0,2015-10-10,,,0,,Other,Other
40420.0,2015-10-10,11.0,,11,,Other,Other
40419.0,2015-10-09,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean
40418.0,2015-10-09,2.0,,2,,Strait + goulf of Cadix route,Western Mediterranean
40417.0,2015-10-05,95.0,,95,,Central Mediterranean 3,Central Mediterranean
40547.0,2015-10-05,1.0,,1,,Other,Other
40546.0,2015-10-04,2.0,,2,,Other,Other
40545.0,2015-10-03,2.0,,2,,Other,Other
40544.0,2015-10-02,1.0,,1,,Eastern Mediterranean 3,Eastern Mediterranean
40416.0,2015-09-30,2.0,,2,,Eastern Mediterranean 1,Eastern Mediterranean
40415.0,2015-09-29,1.0,5.0,6,,Other,Other
40413.0,2015-09-27,17.0,,17,0.0,Other,Other
40543.0,2015-09-25,,7.0,7,,Other,Other
40565.0,2015-09-24,1.0,,1,,Eastern Mediterranean 2,Eastern Mediterranean
40564.0,2015-09-23,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean
40412.0,2015-09-22,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean
40542.0,2015-09-22,,2.0,2,,Eastern Mediterranean 1,Eastern Mediterranean
40537.0,2015-09-20,13.0,13.0,26,,Eastern Mediterranean 1,Eastern Mediterranean
40411.0,2015-09-20,,2.0,2,,Eastern Mediterranean 1,Eastern Mediterranean
40410.0,2015-09-20,2.0,24.0,26,,Eastern Mediterranean 1,Eastern Mediterranean
40409.0,2015-09-19,1.0,12.0,13,,Eastern Mediterranean 1,Eastern Mediterranean
40408.0,2015-09-18,1.0,,1,14.0,Cesme to Chios route,Eastern Mediterranean
40407.0,2015-09-18,7.0,,7,100.0,Other,Other
40978.0,2015-09-17,1.0,,1,254.0,Central Mediterranean 3,Central Mediterranean
40406.0,2015-09-15,22.0,,22,249.0,Central Mediterranean 3,Central Mediterranean
40405.0,2015-09-14,2.0,,2,11.0,Eastern Mediterranean 2,Eastern Mediterranean
40404.0,2015-09-13,34.0,4.0,38,99.0,Other,Other
40402.0,2015-09-12,,1.0,1,32.0,Eastern Mediterranean 1,Eastern Mediterranean
40403.0,2015-09-12,,4.0,4,25.0,Eastern Mediterranean 3,Eastern Mediterranean
40975.0,2015-09-10,1.0,,1,,Alboran route,Western Mediterranean
40400.0,2015-09-06,,20.0,20,107.0,Egypt Greece Italy route,Egypt Grece Italy route
40399.0,2015-09-06,1.0,1.0,2,,Strait + goulf of Cadix route,Western Mediterranean
40398.0,2015-09-05,1.0,,1,,Eastern Mediterranean 2,Eastern Mediterranean
40397.0,2015-09-03,1.0,43.0,44,91.0,Central Mediterranean 3,Central Mediterranean
40395.0,2015-09-02,7.0,3.0,10,7.0,Other,Other
40967.0,2015-09-02,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean
40393.0,2015-09-02,5.0,,5,8.0,Other,Other
40966.0,2015-09-02,1.0,,1,,Cesme to Chios route,Eastern Mediterranean
40845.0,2015-09-01,4.0,,4,112.0,Central Mediterranean 3,Central Mediterranean
40963.0,2015-08-31,6.0,,6,,Other,Other
40676.0,2015-08-31,1.0,,1,,Eastern Mediterranean 1,Eastern Mediterranean
40389.0,2015-08-31,1.0,,1,12.0,Strait + goulf of Cadix route,Western Mediterranean
40388.0,2015-08-30,37.0,,37,,Other,Other
40648.0,2015-08-29,1.0,,1,,Eastern Mediterranean 2,Eastern Mediterranean
40867.0,2015-08-28,2.0,,2,,Other,Other
40387.0,2015-08-27,111.0,91.0,202,198.0,Other,Other
40960.0,2015-08-27,1.0,,1,,Other,Other
40959.0,2015-08-27,3.0,5.0,8,124.0,Other,Other
40842.0,2015-08-26,52.0,,52,441.0,Central Mediterranean 3,Central Mediterranean
40956.0,2015-08-25,1.0,,1,,Egypt Greece Italy route,Egypt Grece Italy route
40386.0,2015-08-25,2.0,,2,,Alboran route,Western Mediterranean
40382.0,2015-08-24,3.0,,3,73.0,Eastern Mediterranean 1,Eastern Mediterranean
40384.0,2015-08-24,1.0,,1,,Other,Other
40383.0,2015-08-24,2.0,4.0,6,8.0,Eastern Mediterranean 1,Eastern Mediterranean
40954.0,2015-08-23,1.0,,1,125.0,Eastern Mediterranean 2,Eastern Mediterranean
40870.0,2015-08-21,1.0,,1,19.0,Eastern Mediterranean 1,Eastern Mediterranean
40381.0,2015-08-18,6.0,,6,3.0,Other,Other
40379.0,2015-08-17,9.0,,9,31.0,Other,Other
40946.0,2015-08-17,1.0,,1,,Other,Other
40943.0,2015-08-16,1.0,,1,,Central Mediterranean 3,Central Mediterranean
40649.0,2015-08-15,49.0,,49,312.0,Eastern Mediterranean 3,Eastern Mediterranean
40376.0,2015-08-11,,60.0,60,54.0,Central Mediterranean 3,Central Mediterranean
40375.0,2015-08-06,2.0,,2,,Egypt Greece Italy route,Egypt Grece Italy route
40374.0,2015-08-06,3.0,,3,,Egypt Greece Italy route,Egypt Grece Italy route
40373.0,2015-08-06,22.0,200.0,222,373.0,Central Mediterranean 3,Central Mediterranean
40841.0,2015-08-03,1.0,,1,,Alboran route,Western Mediterranean
40941.0,2015-08-03,5.0,,5,,Egypt Greece Italy route,Egypt Grece Italy route
40372.0,2015-08-02,4.0,,4,,Strait + goulf of Cadix route,Western Mediterranean
40933.0,2015-07-27,14.0,,14,,Central Mediterranean 3,Central Mediterranean
40368.0,2015-07-23,40.0,,40,,Central Mediterranean 3,Central Mediterranean
40365.0,2015-07-16,6.0,,6,10.0,Eastern Mediterranean 1,Eastern Mediterranean
40364.0,2015-07-15,100.0,,100,,Other,Other
40714.0,2015-07-15,1.0,,1,,Central Mediterranean 3,Central Mediterranean
40672.0,2015-07-10,30.0,,30,,Other,Other
40363.0,2015-07-09,9.0,,9,,Other,Other
40538.0,2015-07-09,12.0,,12,106.0,Other,Other
40361.0,2015-07-07,3.0,15.0,18,19.0,Other,Other
40721.0,2015-06-25,1.0,,1,,Other,Other
40689.0,2015-06-23,1.0,,1,,Central Mediterranean 3,Central Mediterranean
40359.0,2015-06-23,6.0,,6,66.0,Eastern Mediterranean 3,Eastern Mediterranean
40541.0,2015-06-20,,22.0,22,,Alboran route,Western Mediterranean
40357.0,2015-06-17,3.0,,3,,Egypt Greece Italy route,Egypt Grece Italy route
40285.0,2015-05-30,17.0,8.0,25,454.0,Other,Other
40587.0,2015-05-26,1.0,,1,,Strait + goulf of Cadix route,Western Mediterranean
40354.0,2015-05-25,5.0,,5,25.0,Cesme to Chios route,Eastern Mediterranean
40352.0,2015-05-23,5.0,,5,49.0,Other,Other
40838.0,2015-05-21,1.0,,1,,Central Mediterranean 3,Central Mediterranean
40535.0,2015-05-04,5.0,41.0,46,91.0,Central Mediterranean 3,Central Mediterranean
40349.0,2015-05-02,3.0,,3,31.0,Egypt Greece Italy route,Egypt Grece Italy route
40540.0,2015-05-02,10.0,,10,,Other,Other
40288.0,2015-04-21,1.0,,1,,Other,Other
40347.0,2015-04-20,1.0,,1,88.0,Other,Other
40346.0,2015-04-20,2.0,,2,88.0,Central Mediterranean 3,Central Mediterranean
40345.0,2015-04-18,750.0,272.0,1022,28.0,Central Mediterranean 3,Central Mediterranean
40595.0,2015-04-17,1.0,0.0,1,70.0,Central Mediterranean 3,Central Mediterranean
40344.0,2015-04-16,,41.0,41,4.0,Central Mediterranean 3,Central Mediterranean
40534.0,2015-04-16,,12.0,12,15.0,Central Mediterranean 3,Central Mediterranean
40341.0,2015-04-13,9.0,391.0,400,144.0,Other,Other
40339.0,2015-04-10,2.0,,2,129.0,Other,Other
40901.0,2015-04-10,1.0,,1,,Central Mediterranean 3,Central Mediterranean
40337.0,2015-04-06,7.0,4.0,11,9.0,Eastern Mediterranean 2,Eastern Mediterranean
40335.0,2015-03-19,3.0,0.0,3,84.0,Other,Other
40334.0,2015-03-17,5.0,3.0,8,8.0,Eastern Mediterranean 3,Eastern Mediterranean
40325.0,2015-03-03,10.0,40.0,50,941.0,Central Mediterranean 3,Central Mediterranean
40319.0,2015-02-09,,307.0,307,9.0,Central Mediterranean 3,Central Mediterranean
40634.0,2015-02-08,29.0,,29,76.0,Central Mediterranean 3,Central Mediterranean
40318.0,2015-02-07,7.0,2.0,9,6.0,Central Mediterranean 3,Central Mediterranean
40314.0,2015-01-30,8.0,2.0,10,10.0,Alboran route,Western Mediterranean
40312.0,2015-01-22,1.0,20.0,21,86.0,Alboran route,Western Mediterranean
40883.0,2015-01-18,1.0,,1,418.0,Central Mediterranean 3,Central Mediterranean
40311.0,2015-01-16,9.0,36.0,45,27.0,Other,Other
40309.0,2015-01-04,5.0,,5,16.0,Algeria route,Western Mediterranean
39445.0,2014-12-31,9.0,,9,21.0,Strait + goulf of Cadix route,Western Mediterranean
39402.0,2014-12-31,,23.0,23,28.0,Alboran route,Western Mediterranean
39444.0,2014-12-31,,30.0,30,,Central Mediterranean 3,Central Mediterranean
39401.0,2014-12-31,17.0,,17,75.0,Central Mediterranean 3,Central Mediterranean
39443.0,2014-12-31,5.0,,5,,Central Mediterranean 3,Central Mediterranean
39362.0,2014-12-31,,9.0,9,2.0,Eastern Mediterranean 3,Eastern Mediterranean
39361.0,2014-12-31,,2.0,2,,Egypt Greece Italy route,Egypt Grece Italy route
39441.0,2014-12-30,4.0,,4,,Central Mediterranean 3,Central Mediterranean
39400.0,2014-11-24,,12.0,12,,Central Mediterranean 3,Central Mediterranean
39399.0,2014-11-23,,6.0,6,,Central Mediterranean 3,Central Mediterranean
39377.0,2014-11-12,,4.0,4,5.0,Eastern Mediterranean 1,Eastern Mediterranean
39436.0,2014-10-17,3.0,,3,646.0,Central Mediterranean 3,Central Mediterranean
39398.0,2014-10-17,10.0,85.0,95,85.0,Central Mediterranean 3,Central Mediterranean
39396.0,2014-10-12,2.0,6.0,8,0.0,Strait + goulf of Cadix route,Western Mediterranean
39437.0,2014-10-05,,20.0,20,93.0,Other,Other
39366.0,2014-09-25,15.0,73.0,88,72.0,Egypt Greece Italy route,Egypt Grece Italy route
39433.0,2014-09-23,2.0,16.0,18,12.0,Central Mediterranean 3,Central Mediterranean
39367.0,2014-09-21,3.0,497.0,500,10.0,Central Mediterranean 3,Central Mediterranean
39434.0,2014-09-01,70.0,94.0,164,36.0,Central Mediterranean 3,Central Mediterranean
39440.0,2014-09-01,10.0,33.0,43,55.0,Other,Other
39429.0,2014-08-31,,100.0,100,,Central Mediterranean 3,Central Mediterranean
39359.0,2014-08-29,42.0,,42,,Central Mediterranean 3,Central Mediterranean
39428.0,2014-08-25,24.0,,24,364.0,Central Mediterranean 3,Central Mediterranean
39395.0,2014-08-24,170.0,81.0,251,19.0,Central Mediterranean 3,Central Mediterranean
39427.0,2014-08-24,18.0,8.0,26,73.0,Central Mediterranean 3,Central Mediterranean
39426.0,2014-08-22,1.0,,1,,Central Mediterranean 3,Central Mediterranean
39358.0,2014-08-05,2.0,170.0,172,200.0,Central Mediterranean 3,Central Mediterranean
39394.0,2014-07-28,20.0,108.0,128,22.0,Central Mediterranean 3,Central Mediterranean
39424.0,2014-07-21,5.0,14.0,19,61.0,Central Mediterranean 3,Central Mediterranean
39365.0,2014-07-19,2.0,53.0,55,1.0,Egypt Greece Italy route,Egypt Grece Italy route
39423.0,2014-07-19,3.0,0.0,3,104.0,Central Mediterranean 3,Central Mediterranean
39393.0,2014-07-19,29.0,,29,569.0,Central Mediterranean 3,Central Mediterranean
39392.0,2014-07-19,,151.0,151,,Other,Other
39422.0,2014-07-17,3.0,0.0,3,90.0,Central Mediterranean 3,Central Mediterranean
39391.0,2014-07-17,,41.0,41,61.0,Central Mediterranean 3,Central Mediterranean
39421.0,2014-07-14,1.0,109.0,110,12.0,Central Mediterranean 3,Central Mediterranean
39420.0,2014-07-12,12.0,,12,,Central Mediterranean 3,Central Mediterranean
39419.0,2014-07-11,4.0,21.0,25,13.0,Eastern Mediterranean 2,Eastern Mediterranean
39364.0,2014-07-06,12.0,188.0,200,0.0,Central Mediterranean 3,Central Mediterranean
39417.0,2014-07-05,13.0,,13,,Central Mediterranean 3,Central Mediterranean
39416.0,2014-07-01,,75.0,75,27.0,Central Mediterranean 3,Central Mediterranean
39414.0,2014-06-29,45.0,,45,566.0,Central Mediterranean 3,Central Mediterranean
39390.0,2014-06-29,2.0,4.0,6,,Central Mediterranean 3,Central Mediterranean
39241.0,2014-06-27,,240.0,240,0.0,Central Mediterranean 3,Central Mediterranean
39413.0,2014-06-18,4.0,0.0,4,0.0,Alboran route,Western Mediterranean
39357.0,2014-06-15,1.0,0.0,1,356.0,Central Mediterranean 3,Central Mediterranean
39411.0,2014-06-14,10.0,0.0,10,39.0,Central Mediterranean 3,Central Mediterranean
39410.0,2014-06-09,3.0,2.0,5,0.0,Central Mediterranean 3,Central Mediterranean
39389.0,2014-06-08,4.0,,4,,Central Mediterranean 3,Central Mediterranean
39409.0,2014-06-05,3.0,0.0,3,,Central Mediterranean 3,Central Mediterranean
39374.0,2014-05-23,1.0,0.0,1,,Other,Other
39388.0,2014-05-12,17.0,200.0,217,226.0,Central Mediterranean 3,Central Mediterranean
39239.0,2014-05-07,1.0,0.0,1,,Central Mediterranean 3,Central Mediterranean
39386.0,2014-05-06,44.0,33.0,77,53.0,Central Mediterranean 3,Central Mediterranean
39408.0,2014-05-05,22.0,7.0,29,36.0,Eastern Mediterranean 2,Eastern Mediterranean
39237.0,2014-05-02,4.0,0.0,4,80.0,Central Mediterranean 3,Central Mediterranean
39236.0,2014-04-30,,40.0,40,1.0,Central Mediterranean 3,Central Mediterranean
39356.0,2014-04-16,8.0,1.0,9,5.0,Eastern Mediterranean 1,Eastern Mediterranean
39406.0,2014-04-09,1.0,0.0,1,661.0,Central Mediterranean 3,Central Mediterranean
39354.0,2014-03-18,7.0,2.0,9,8.0,Eastern Mediterranean 1,Eastern Mediterranean
39405.0,2014-03-17,1.0,,1,,Central Mediterranean 3,Central Mediterranean
39230.0,2014-02-27,7.0,,7,,Central Mediterranean 3,Central Mediterranean
39228.0,2014-02-17,2.0,0.0,2,121.0,Central Mediterranean 3,Central Mediterranean
39404.0,2014-02-06,15.0,0.0,15,0.0,Strait + goulf of Cadix route,Western Mediterranean
39403.0,2014-01-19,12.0,,12,,Other,Other
